Date,Close,High,Low,Open,Volume
2020-02-26,71.09809112548828,72.36870040431434,69.6039758492443,69.61126392711407,198054800
2020-02-27,66.45052337646484,69.48248921112302,66.31447434036957,68.29205643823127,320605600
2020-02-28,66.41168212890625,67.63856327010133,62.28403400452035,62.50025939627286,426510000
2020-03-02,72.59465026855469,73.23359905284,67.47092308130068,68.57875558588971,341397200
2020-03-03,70.28909301757812,73.85553621045779,69.43391890589473,73.77536734454684,319475600
2020-03-04,73.54942321777344,73.70976836620322,71.21471719102264,72.01886735003644,219178400
2020-03-05,71.1636962890625,72.7744209254937,70.79684571065036,71.79534952023471,187572800
2020-03-06,70.21863555908203,70.65351068690394,68.32366098027373,68.51072660724627,226176800
2020-03-09,64.66490173339844,67.5608121841011,63.89476010790818,64.07696949985089,286744800
2020-03-10,69.32217407226562,69.58941601369386,65.44232820850907,67.33002237477794,285290000
2020-03-11,66.9145736694336,68.3212322165363,66.04725520576122,67.39075287348057,255598800
2020-03-12,60.30644607543945,65.59537815986118,60.25056956905768,62.17956017177718,418474000
2020-03-13,67.53165435791016,68.00540170395698,61.453148500655,64.35392608390474,370732000
2020-03-16,58.843910217285156,62.942401413512734,58.30699831007388,58.78074192993141,322423600
2020-03-17,61.43128204345703,62.58527101614985,57.91828374935874,60.1315203844917,324056000
2020-03-18,59.92744445800781,60.736454476481626,57.60731115559442,58.251119797280516,300233600
2020-03-19,59.46828842163086,61.42643149656511,58.941096340460845,60.10237727632101,271857200
2020-03-20,55.69291305541992,61.18105941653103,55.39165883947074,60.051358887016455,401693200
2020-03-23,54.50975799560547,55.51312552059559,51.65271619613283,55.4110887106565,336752800
2020-03-24,59.97846603393555,60.17525155765079,56.92220713241407,57.42267493521064,287531200
2020-03-25,59.6480712890625,62.740771189079894,59.35167702986198,60.91867715648319,303602000
2020-03-26,62.786922454833984,62.8452270829615,59.852136310832755,59.891008534290606,252087200
2020-03-27,60.18741226196289,62.16255970015119,60.01977901548738,61.40456975823744,204216800
2020-03-30,61.905033111572266,62.07752630082117,60.59069513800199,60.91624540312953,167976400
2020-03-31,61.7786979675293,63.77085317683828,61.2223536075195,62.09696014187927,197002000
2020-04-01,58.52809143066406,60.42549811462956,58.0956480712456,59.88615797745644,176218400
2020-04-02,59.50471496582031,59.55816334013763,57.55386042441489,58.3895945969487,165934000
2020-04-03,58.64956283569336,59.691798977456195,58.05677432512775,58.98725744365528,129880000
2020-04-06,63.7659912109375,63.92147268414862,60.58583124007948,60.95510622630932,201820400
2020-04-07,63.027435302734375,66.00838540103557,62.92297037455114,65.78972822133507,202887200
2020-04-08,64.6406021118164,64.95642874150907,63.464745123474984,63.83158830415397,168895200
2020-04-09,65.10704803466797,65.61237949299203,64.3077616237392,65.27954490531218,161834800
2020-04-13,66.38495635986328,66.49428496270015,64.58229481333173,65.18480321625717,131022800
2020-04-14,69.73760223388672,70.02914021517418,67.55108961658726,68.02483698264969,194994800
2020-04-15,69.10108184814453,69.5626774503411,68.1778906437514,68.60790210124026,131154400
2020-04-16,69.650146484375,70.01699709120813,68.59576238272669,69.81777971437695,157125200
2020-04-17,68.70507049560547,69.71330151482101,67.26197182482458,69.16424162454373,215250000
2020-04-20,67.27899932861328,68.43299223390707,67.25956692084206,67.52680886594457,130015200
2020-04-21,65.19937896728516,67.35673938059448,64.48511754898358,67.12108160089471,180991600
2020-04-22,67.07733917236328,67.51463866177296,66.12985200256384,66.47239906793473,116862400
2020-04-23,66.8174057006836,68.45000232601801,66.77853346982802,67.02147935208541,124814400
2020-04-24,68.74637603759766,68.7560959459344,67.29598925775215,67.3445813853182,126161200
2020-04-27,68.79495239257812,69.12778688915532,68.01266676847249,68.46211048188489,117087600
2020-04-28,67.67985534667969,69.44121285588518,67.58754214647125,69.25900345838117,112004800
2020-04-29,69.90281677246094,70.37413234616447,68.9699055356583,69.17397917363517,137280800
2020-04-30,71.37750244140625,71.55485561745746,70.05345173511868,70.44459107526991,183064000
2020-05-01,70.22835540771484,72.64080580783057,69.44606951014269,69.54324636284784,240616800
2020-05-04,71.22200775146484,71.35076875806811,69.5602589927265,70.25265616239726,133568000
2020-05-05,72.29097747802734,73.12671192169056,71.53784374617595,71.68361276106978,147751200
2020-05-06,73.03681182861328,73.67089693622526,72.60922476151869,72.99550777203844,142333600
2020-05-07,73.7923583984375,74.13977654354584,73.3623469812468,73.66602924556396,115215200
2020-05-08,75.54876708984375,75.60236016603984,74.12612330759006,74.45498957360294,133838400
2020-05-11,76.73754119873047,77.23448698795877,74.84473723882499,75.05424011538071,145946400
2020-05-12,75.86055755615234,77.87759399228193,75.73875582103778,77.42448767187804,162301200
2020-05-13,74.94461822509766,76.96653181484587,73.86301804797671,76.04083401805624,200622400
2020-05-14,75.40502166748047,75.46592253617749,73.45375545548762,74.17969648666386,158929200
2020-05-15,74.95923614501953,75.00552140799118,73.13220976726306,73.16631782805874,166348400
2020-05-18,76.72537231445312,77.10052386443475,75.59505570398892,76.28932731093329,135178400
2020-05-19,76.28199768066406,77.59257816496145,76.25032803863408,76.7424043944102,101729600
2020-05-20,77.76555633544922,77.83619600542188,77.1053854269129,77.1443628832028,111504800
2020-05-21,77.18577575683594,78.1699360459229,76.94704163415062,77.62669752734837,102688800
2020-05-22,77.68273162841797,77.76555593478616,76.8203730686473,76.92268238596525,81803200
2020-05-26,77.15653991699219,78.98599716300203,77.10050843518626,78.80573295034046,125522000
2020-05-27,77.4926986694336,77.6388622427907,76.2698118885285,77.01280695551533,112945200
2020-05-28,77.52681732177734,78.79112013772229,76.88857731287194,77.16628144944023,133560800
2020-05-29,77.4512939453125,78.23325906401446,77.09319651884718,77.77041392140606,153532400
2020-06-01,78.40379333496094,78.52559509330818,77.2734694490876,77.40501742967564,80791200
2020-06-02,78.76675415039062,78.79111598702812,77.69246183211925,78.1358219826799,87642800
2020-06-03,79.20034790039062,79.46344377434067,78.51338442686058,79.08829240143473,104491200
2020-06-04,78.5182876586914,79.32217629393165,78.14313615962425,79.02254872485325,87560400
2020-06-05,80.75456237792969,80.81546325453446,78.73996405615183,78.76919528745188,137250400
2020-06-08,81.23200988769531,81.26611794142813,79.73628846860731,80.4500448415124,95654400
2020-06-09,83.79716491699219,84.19180139437105,80.87879976817435,80.9104694123917,147712400
2020-06-10,85.95305633544922,86.423209296877,84.30873274320918,84.74965447468956,166651600
2020-06-11,81.826416015625,85.51944605133392,81.72410670645458,85.0931399166828,201662400
2020-06-12,82.53286743164062,84.72529905397784,81.41716661042786,83.9750035031546,200146000
2020-06-15,83.55357360839844,84.20886770850096,81.01765993158413,81.18087757013554,138808800
2020-06-16,85.76791381835938,86.04075597292817,83.97499569346722,85.61688084344807,165428800
2020-06-17,85.64852905273438,86.57665752620339,85.52672733774698,86.5157566687097,114406400
2020-06-18,85.68266296386719,86.1016612872621,85.071215791131,85.60470805854047,96820400
2020-06-19,85.19300842285156,86.85925531634406,84.07973874680876,86.39154080283116,264476000
2020-06-22,87.42198181152344,87.56570697612823,85.5413626026624,85.58764785972699,135445200
2020-06-23,89.2879867553711,90.71306865652282,88.25023351062259,88.67167022398402,212155600
2020-06-24,87.71186065673828,89.83852152536198,87.33670924914435,88.91526233624326,192623200
2020-06-25,88.87629699707031,88.915274447835,87.10530228917064,87.86778240746746,137522400
2020-06-26,86.14550018310547,88.99322547098194,85.99689819390446,88.77154541114977,205256800
2020-06-29,88.13086700439453,88.22587593033623,85.57303045547391,86.05292961011511,130646000
2020-06-30,88.8665542602539,89.15401204164107,87.69726042821986,87.71674543727191,140223200
2020-07-01,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200
2020-07-02,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600
2020-07-06,91.0711669921875,91.54131994765142,90.10162241749444,90.13329206093196,118655600
2020-07-07,90.78858947753906,92.23315645577712,90.67653394853455,91.4511912983208,112424400
2020-07-08,92.90306854248047,92.93473818795185,91.68261258995769,91.77031371850838,117092000
2020-07-09,93.3025894165039,93.85312833322665,92.25022039383914,93.79953525982643,125642800
2020-07-10,93.46578216552734,93.52425205644036,92.28187281172208,92.89575090989648,90257200
2020-07-13,93.03459930419922,97.39753821196159,92.82022706761693,94.77636257514884,191649200
2020-07-14,94.57418823242188,94.76662964226465,91.47555145597293,92.41341897123698,170989200
2020-07-15,95.22459411621094,96.70813834363402,94.02119239003805,96.45722706906206,153198000
2020-07-16,94.05288696289062,94.91280713517551,93.45118594029877,94.09186442019012,110577600
2020-07-17,93.86287689208984,94.66189618455067,93.38784702811957,94.50599378889946,92186800
2020-07-20,95.8409194946289,95.9797752684357,93.60464123577772,93.9505614633719,90318000
2020-07-21,94.51815032958984,96.71058165166797,94.26723904231955,96.63506516753144,103433200
2020-07-22,94.78367614746094,95.46820132434986,94.13082061211013,94.21851429558046,89001600
2020-07-23,90.46947479248047,94.5936805264477,89.65583994266372,94.51572561726793,197004400
2020-07-24,90.245361328125,90.59128161056451,86.86414315402308,88.65950740859365,185438800
2020-07-27,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463267,121214000
2020-07-28,90.86653900146484,92.13084169284855,90.86166217384765,91.95300847115467,103625600
2020-07-29,92.60831451416016,92.79345556721894,91.31478042525389,91.35131946620248,90329200
2020-07-30,93.72887420654297,93.83362191523179,91.36835596961677,91.77760801811353,158130000
2020-07-31,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800
2020-08-03,106.15023040771484,108.78114536497047,105.13196951124499,105.43159707327551,308151200
2020-08-04,106.85912322998047,107.95533909311011,105.61430535073687,106.3402465319621,173071600
2020-08-05,107.2464370727539,107.5679954655589,106.11124391089764,106.57896588535843,121776800
2020-08-06,110.98817443847656,111.48512760350665,106.98820958673393,107.58016424017666,202428800
2020-08-07,108.46479034423828,110.9662282348746,107.66433051713838,110.5074267277089,198045600
2020-08-10,110.04131317138672,111.063852851365,107.37880597497777,109.9168489903222,212403600
2020-08-11,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966175,187902400
2020-08-12,110.31707000732422,110.57575468715021,107.66920508325637,107.8644362745087,165598000
2020-08-13,112.26939392089844,113.27729135692857,111.21268497099322,111.70321312934962,210082000
2020-08-14,112.16934967041016,112.259644279629,110.35122853945316,112.09369702768127,165565200
2020-08-17,111.87651062011719,113.32124690635658,111.2468836328708,113.29684114303221,119561600
2020-08-18,112.80873107910156,113.23580577761628,111.29078528133417,111.6275653780633,105633600
2020-08-19,112.95027923583984,114.37060953313465,112.85510645586433,113.21872769457819,145538000
2020-08-20,115.45661163330078,115.57131200892078,112.97469390875426,112.99177868647469,126907200
2020-08-21,121.40637969970703,121.8920223479699,116.40838192059897,116.42058107803142,338054800
2020-08-24,122.85840606689453,125.71615124596532,120.98416004961447,125.63072736983898,345937600
2020-08-25,121.85051727294922,122.19706118429359,120.1202554216441,121.72606056016687,211495600
2020-08-26,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161129,163022400
2020-08-27,122.03112030029297,124.4471416696021,120.88167375973559,124.11280434438925,155552400
2020-08-28,121.83344268798828,123.429476621527,121.60892012172948,123.00972286968064,187630000
2020-08-31,125.96507263183594,127.87837394086273,122.99751997365422,124.53987161471422,225702700
2020-09-01,130.9825897216797,131.58782574144868,127.41957228893138,129.59642898445324,151948100
2020-09-02,128.2688446044922,134.69205062860914,123.9736987933479,134.3113445903267,200119000
2020-09-03,117.99952697753906,125.76984587273459,117.62858474412651,123.88584332486174,257599600
2020-09-04,118.07762145996094,120.75232742067561,108.24758160325585,117.20883002621501,332607200
2020-09-08,110.131591796875,116.15456397882693,109.99492847765607,111.23466214416847,231366600
2020-09-09,114.52436065673828,116.30099125669896,112.51345114458287,114.46579279058768,176940500
2020-09-10,110.78562927246094,117.62858911457678,109.81922220240571,117.4919257894212,182274400
2020-09-11,109.33114624023438,112.4841816810679,107.37880434308732,111.83990528016459,180860300
2020-09-14,112.61106872558594,113.16748580661752,110.11207375780796,111.98631998364145,140150100
2020-09-15,112.78678131103516,115.99838431287328,110.90277126581074,115.51029888610626,184642000
2020-09-16,109.4580307006836,113.23581443227282,109.37017890226147,112.4841661823785,154679000
2020-09-17,107.71067810058594,109.52635631028035,106.11952244266742,107.10545699574902,178011000
2020-09-18,104.29408264160156,108.2378134895848,103.56195455603122,107.76925568547131,287104900
2020-09-21,107.45689392089844,107.56427331516774,100.64321779610452,102.0489062682896,195713800
2020-09-22,109.14566040039062,110.17064277235137,106.55881360489528,109.99493172137502,183055400
2020-09-23,104.56742858886719,109.43851925260384,104.2257628187344,108.96019760104794,150718700
2020-09-24,105.6412124633789,107.62283813261864,102.49794107868442,102.6638883387229,167743300
2020-09-25,109.60445404052734,109.76064494024808,105.10430614671344,105.84619802520297,149981400
2020-09-28,112.2206039428711,112.57202605695592,110.09255111762093,112.26941546611341,137672400
2020-09-29,111.3713150024414,112.5622444845661,110.86370949982008,111.82036009208812,99382200
2020-09-30,113.05033111572266,114.46578315852413,110.91252225760248,111.07846949612659,142675200
2020-10-01,114.00701141357422,114.91485073693796,113.06988815197192,114.83675526990602,116120400
2020-10-02,110.32682037353516,112.62082770816717,109.5458882032621,110.19992085085872,144712000
2020-10-05,113.7238998413086,113.87032695294033,110.84419891878447,111.1956210076637,106243800
2020-10-06,110.46349334716797,113.3529580749316,109.5751743278838,112.94296067117382,161498200
2020-10-07,112.33775329589844,112.79655482822402,111.41038643654436,111.88871555827578,96849000
2020-10-08,112.23035430908203,113.62627880423697,111.85940465104595,113.4798516996223,83477200
2020-10-09,114.18270111083984,114.21198504359523,112.18154796650919,112.5329700547584,100506900
2020-10-12,121.4356460571289,122.19705807100242,116.43764900150893,117.19906101538244,240226800
2020-10-13,118.21427917480469,122.4020526865995,116.79883453234461,122.28490951265286,262330500
2020-10-14,118.3021469116211,120.09829768888693,116.76955898516985,118.11667206811924,150712000
2020-10-15,117.8335952758789,118.31191695928028,115.33460001024662,115.89101715759735,112559200
2020-10-16,116.18385314941406,118.65357169541609,115.97885816134452,118.3900013910462,115393800
2020-10-19,113.2162857055664,117.55047872693521,112.90391136666062,117.10144108023262,120639300
2020-10-20,114.70985412597656,116.14482666045389,112.87464791422333,113.43106507579682,124423700
2020-10-21,114.0850830078125,115.88123368813292,113.67508561548537,113.88984438108717,89946000
2020-10-22,112.99176788330078,115.2271998651566,111.85940620267148,114.6512552317077,101988000
2020-10-23,112.29869842529297,113.77271853280851,111.55680647449411,113.61652761786443,82572600
2020-10-26,112.3084716796875,113.77272811646259,110.19017504098188,111.29325298981222,111850700
2020-10-27,113.821533203125,114.4853297582414,111.8106233953871,112.73798283451448,92276800
2020-10-28,108.55020141601562,112.67940761194099,108.45258581525088,112.30846534999783,143937800
2020-10-29,112.572021484375,114.14365713975116,109.52636576854945,109.6923204722767,146129200
2020-10-30,106.2659683227539,109.32138066077655,105.15313405535431,108.41354139551972,190272600
2020-11-02,106.17810821533203,108.04259825657593,104.76266335338559,106.510010202518,122866900
2020-11-03,107.80831909179688,108.83329409212905,106.13906770760467,107.04690696366637,107624400
2020-11-04,112.21084594726562,112.83559474956894,109.67280300695923,111.42014987351149,138235500
2020-11-05,116.19361877441406,116.76956346695528,114.08509354419144,115.13935243550637,126387100
2020-11-06,116.0616226196289,116.56032334229253,113.55830852475165,115.69981355181606,114457900
2020-11-09,113.74409484863281,119.28853098353753,113.48007727763617,117.83152910264428,154515300
2020-11-10,113.40184783935547,114.98596819674147,111.60259072350203,112.99115052154737,138023400
2020-11-11,116.84390258789062,116.98080170362327,113.86144904035245,114.59484035768119,112295000
2020-11-12,116.57010650634766,117.8608749502344,115.94427983418694,116.97103068156063,103162300
2020-11-13,116.6189956665039,117.01991235865556,115.25977774017278,116.79500987439638,81581900
2020-11-16,117.63595581054688,118.31067066637605,115.53356613411366,116.2865111780058,91183000
2020-11-17,116.74610137939453,117.99775451631758,116.32562345429308,116.9025617517305,74271000
2020-11-18,115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,76322100
2020-11-19,116.01270294189453,116.4234002030262,114.22322671211131,114.98595232862463,74113000
2020-11-20,114.74150085449219,116.13983378749967,114.6926125812959,116.01271532465954,73604300
2020-11-23,111.32879638671875,115.01531411751404,111.23101237342392,114.58505550648638,127959300
2020-11-24,112.61957550048828,113.28451729893096,110.0967074304755,111.38748338666664,113874200
2020-11-25,113.46052551269531,114.16458237497406,112.61956953391152,112.99115924480436,76499200
2020-11-27,114.00813293457031,114.88820409699106,113.64633128922841,113.98857911338008,46691300
2020-11-30,116.41363525390625,118.29111497501631,114.22323478550325,114.37969515914972,169410200
2020-12-01,120.00237274169922,120.73576402805044,117.35238645560318,118.33024150407148,127728200
2020-12-02,120.35438537597656,120.63796419810457,118.21288071326836,119.31785408740221,89004200
2020-12-03,120.21748352050781,121.03887805363206,119.5036461625339,120.78463369128563,78967600
2020-12-04,119.54277038574219,120.1392625157906,118.8289329732372,119.88501813402209,78260400
2020-12-07,121.00955963134766,121.81140045533569,119.54277709036162,119.60144600465969,86712000
2020-12-08,121.62560272216797,122.21232169297147,120.36416887164704,121.6158295436451,82225500
2020-12-09,119.08317565917969,123.1608290458489,118.32044998517725,121.77227679520645,115089200
2020-12-10,120.51084899902344,121.12690242824526,117.4892806077719,117.83152836820533,81312200
2020-12-11,119.69922637939453,120.04147411514255,117.8804156003438,119.71878019553394,86939800
2020-12-14,119.08317565917969,120.61840764569368,118.84849255805,119.88501642677728,79184500
2020-12-15,125.04811096191406,125.06767224230298,121.38115423546134,121.58650291688959,157243700
2020-12-16,124.97965240478516,125.52724884917512,123.75733358395613,124.58851635047348,98208600
2020-12-17,125.84993743896484,126.71045462679722,125.20454954809055,126.04550545777673,94359800
2020-12-18,123.85511016845703,126.2410786072222,123.32706760608566,126.10417951258235,192541500
2020-12-21,125.39034271240234,125.46857290305822,120.71619699711728,122.25142905164114,121251600
2020-12-22,128.95950317382812,131.43347476564324,126.77887610208518,128.6954781848822,168904800
2020-12-23,128.05987548828125,129.49730836550714,127.88385385949238,129.23329830364477,88223700
2020-12-24,129.04754638671875,130.50455594356484,128.19681717399627,128.41194650241343,54930100
2020-12-28,133.66299438476562,134.29859412859594,130.55340791091808,131.0227890260271,124486200
2020-12-29,131.88331604003906,135.71650634261294,131.36505401704343,134.99290309889795,121047300
2020-12-30,130.7587432861328,132.97847783004178,130.4458225923307,132.5775537864378,96452100
2020-12-31,129.75161743164062,131.75622370800897,128.80309663142077,131.11083565243703,99116600
2021-01-04,126.5442123413086,130.6512001367724,123.95289523825686,130.56319677250616,143301900
2021-01-05,128.10877990722656,128.82262480989533,125.58591218267613,126.03573205393475,97664900
2021-01-06,123.79643249511719,128.14789140458137,123.58130321710865,124.89163270114192,155088000
2021-01-07,128.02076721191406,128.7150507858994,125.02853347683387,125.51746094781775,109578200
2021-01-08,129.125732421875,129.6928900099866,127.34602948115784,129.49730710859052,105158200
2021-01-11,126.12373352050781,127.2873833559887,125.65436729910552,126.32908963536809,100384500
2021-01-12,125.94770812988281,126.81799835276558,124.05066732652733,125.6543486896219,91951100
2021-01-13,127.99142456054688,128.5390209056387,125.64457881847297,125.90858889286139,88636800
2021-01-14,126.05529022216797,128.09900356831466,125.9086030212775,127.90343555467703,90221800
2021-01-15,124.324462890625,127.33625756725131,124.18756381081839,125.9281442201657,111598500
2021-01-19,124.99919891357422,125.85971603644006,124.1289086128148,124.95030318234187,90757300
2021-01-20,129.106201171875,129.5560210604613,125.70326977271654,125.81083442514691,104319500
2021-01-21,133.8389892578125,136.57698583657466,130.63162652639653,130.83698261117812,120150900
2021-01-22,135.99032592773438,136.7530517681992,132.03000949708334,133.2621016422452,114459400
2021-01-25,139.75503540039062,141.8769789688564,133.51631569933016,139.90172260354075,157611700
2021-01-26,139.98973083496094,141.10448498155603,138.23936196107263,140.41998943906498,98390600
2021-01-27,138.91409301757812,141.10449381150278,137.30063807210604,140.2537497289202,140843800
2021-01-28,134.0541534423828,138.84565243368124,133.67279054633673,136.43034911842764,142621100
2021-01-29,129.0377655029297,133.71191168514858,127.3265190787023,132.822059963538,177523800
2021-02-01,131.16946411132812,132.38200963670096,128.03054311559552,130.78810127267676,106239800
2021-02-02,132.00067138671875,133.2914324191767,131.62908165695893,132.72427464460634,83305400
2021-02-03,130.97390747070312,132.76338399842402,130.6512135144698,132.75359589858172,89880900
2021-02-04,134.34750366210938,134.357276841014,131.60950655954667,133.28164524703553,84183100
2021-02-05,133.9312744140625,134.57762667448057,133.04989583580434,134.50908231283685,75693800
2021-02-08,134.07818603515625,134.12715483434243,132.12934139571024,133.2163829876538,71297200
2021-02-09,133.19680786132812,135.0281395487588,133.0401286062898,133.79419141675652,76774200
2021-02-10,132.5896453857422,134.1565575863222,131.6201167805253,133.65709666400645,73046600
2021-02-11,132.33502197265625,133.5689551830647,131.0031511508519,133.08908479631512,64280000
2021-02-12,132.57003784179688,132.72673203035987,130.92479369142617,131.57114601186336,60145100
2021-02-16,130.43511962890625,133.19678338492807,130.0433842053432,132.6875497490638,80576300
2021-02-17,128.1337432861328,129.48520458494897,126.79208471411921,128.53526656232907,97918500
2021-02-18,127.027099609375,127.31109470718502,124.77466956053536,126.52763882804366,96856700
2021-02-19,127.18379974365234,128.0064367707659,126.13593910075242,127.54615692645514,87668800
2021-02-22,123.39384460449219,127.03690216446014,123.0021166193663,125.36226484125724,103916400
2021-02-23,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000
2021-02-24,122.75727844238281,122.96293393818705,119.70181682290355,122.35576270436196,111039900
2021-02-25,118.48746490478516,123.8443257123782,118.04677560357413,122.10114407243823,148199500
2021-02-26,118.75188446044922,122.2676260307955,118.69312040778983,120.05436932756292,164560400
2021-03-01,125.14681243896484,125.28391610304169,120.25023166025078,121.19037427317316,116307900
2021-03-02,122.53205108642578,126.05758806899358,122.42432570190485,125.75400242439278,102260900
2021-03-03,119.53534698486328,123.10985302794076,119.31989620016851,122.22846685036691,112966300
2021-03-04,117.645263671875,121.04349240645305,116.16650144793978,119.23175875743435,178155000
2021-03-05,118.90856170654297,119.4178102739293,115.1381961322235,118.47766769366498,153766600
2021-03-08,113.95323181152344,118.49725830929313,113.80633288954938,118.42870647525052,154376600
2021-03-09,118.58538055419922,119.53531834736046,116.33295805289868,116.56799182008031,129525800
2021-03-10,117.49836730957031,119.64306482272417,116.97932341940151,119.17299720542609,111943300
2021-03-11,119.43740844726562,120.66155375457802,118.75189006380668,120.00541366304019,103026500
2021-03-12,118.52664184570312,118.66374551985697,116.69532528168106,117.9096753120108,88105100
2021-03-15,121.42543029785156,121.43522555324803,117.92927128038377,118.89879983168484,92403800
2021-03-16,122.97274017333984,124.58861346648825,122.14032286219975,123.10004859499045,115227900
2021-03-17,122.17948913574219,123.25673544318819,119.80953829345351,121.48417554210349,111932600
2021-03-18,118.03697204589844,120.63216128674895,117.83131655502805,120.33836345888318,121229700
2021-03-19,117.50816345214844,118.91838134754646,117.20457778306326,117.42002856948136,185549500
2021-03-22,120.83782958984375,121.30790466995239,117.7725724653111,117.84112430286966,111912300
2021-03-23,120.00541687011719,121.67025154391781,119.6136888669905,120.77907762160507,95467100
2021-03-24,117.60608673095703,120.3579705175395,117.58650369314779,120.27962342312225,88530500
2021-03-25,118.09573364257812,119.14360911976513,116.53862451483529,117.06745614451854,98844700
2021-03-26,118.7029037475586,118.96732327901181,116.46026897888558,117.86069130267391,94071200
2021-03-29,118.87918853759766,120.04457716354239,118.23284375465283,119.13381283225561,80819200
2021-03-30,117.42001342773438,117.90967152587207,116.40152368701725,117.62566893236145,85671900
2021-03-31,119.62349700927734,120.9651556646715,118.64418063175005,119.1338388205137,118323800
2021-04-01,120.45588684082031,121.61148020043322,119.95643351065483,121.10223908828027,75089100
2021-04-05,123.29592895507812,123.55055329604966,120.52446191396982,121.30791797622493,88651200
2021-04-06,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300
2021-04-07,125.25454711914062,125.27413015621103,122.55163223644253,123.22736282501452,83466700
2021-04-08,127.6636962890625,127.6930745878602,125.86175756128067,126.28285647283667,88844600
2021-04-09,130.2490692138672,130.2882352912627,126.79208383544986,127.11526001089155,106686700
2021-04-12,128.52548217773438,130.10218208699078,127.92809861104266,129.77900590076266,91420000
2021-04-13,131.64947509765625,131.87472859216342,129.20118449529105,129.7006453418087,91266500
2021-04-14,129.29910278320312,132.20767277981324,128.93676060999385,132.14891620504176,87222800
2021-04-15,131.71803283691406,132.2076909515494,130.87582028201402,131.05210497373625,89347100
2021-04-16,131.3850555419922,131.8845013885763,130.52325256607145,131.52215920241792,84922400
2021-04-19,132.05099487304688,132.66796887044893,130.5820205502264,130.74850251363117,94264200
2021-04-20,130.35678100585938,132.72672443533338,129.08366694720192,132.22727854894646,94812300
2021-04-21,130.7387237548828,130.98355282558484,128.5842309213411,129.6223037902088,68847100
2021-04-22,129.21095275878906,131.37523270585243,128.69191648497699,130.28819137060572,84566500
2021-04-23,131.541748046875,132.3251889861631,129.42642164716978,129.42642164716978,78657500
2021-04-26,131.93350219726562,132.26646617578183,130.79749162484126,132.0412275953952,66905100
2021-04-27,131.6103057861328,132.60921251142065,131.3360984408663,132.21747705876876,66015800
2021-04-28,130.8170623779297,132.22728012474528,130.3274042682398,131.53195903398662,107760100
2021-04-29,130.7191162109375,134.23487256489253,129.71042176654404,133.64727689450586,151101000
2021-04-30,128.74087524414062,130.7974296755064,128.35894263951735,129.05424856279765,109839500
2021-05-03,129.79856872558594,131.29693633033506,129.10326255880813,129.30891060237565,75135100
2021-05-04,125.20557403564453,128.77029185928455,124.07935891708368,128.47649401215057,137564700
