Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_Signal,MACD_Hist,ATR_14,OBV
30/04/2020,71.37750244140625,71.55485561745746,70.05345173511868,70.44459107526991,183064000,60.52395785992108,1.3171627360510172,0.7816978466316802,0.535464889419337,2.4819275133397922,-2370985200.0
01/05/2020,70.22835540771484,72.64080580783057,69.44606951014269,69.54324636284784,240616800,57.50844036077027,1.3872666355622982,0.9028116044178038,0.4844550311444944,2.532842426507513,-2611602000.0
04/05/2020,71.22200775146484,71.35076875806811,69.5602589927265,70.25265616239726,133568000,59.392457231735506,1.5056477507997812,1.0233788336941994,0.48226891710558184,2.479818664995663,-2478034000.0
05/05/2020,72.29097747802734,73.12671192169056,71.53784374617595,71.68361276106978,147751200,61.37649278838957,1.6665120471839998,1.1520054763921594,0.5145065707918404,2.438739058226381,-2330282800.0
06/05/2020,73.03681182861328,73.67089693622526,72.60922476151869,72.99550777203844,142333600,62.744215663328404,1.8330504948572894,1.2882144800851854,0.5448360147721041,2.363109086795777,-2187949200.0
07/05/2020,73.7923583984375,74.13977654354584,73.3623469812468,73.66602924556396,115215200,64.12995598071691,2.0029113925376407,1.4311538625756763,0.5717575299619644,2.2730987745198323,-2072734000.0
08/05/2020,75.54876708984375,75.60236016603984,74.12612330759006,74.45498957360294,133838400,67.18559275495798,2.2532804656183316,1.5955791831842074,0.6577012824341242,2.2400204168828686,-1938895600.0
11/05/2020,76.73754119873047,77.23448698795877,74.84473723882499,75.05424011538071,145946400,69.10395721445884,2.5185911444888376,1.7801815754451336,0.738409569043704,2.2507153691865054,-1792949200.0
12/05/2020,75.86055755615234,77.87759399228193,75.73875582103778,77.42448767187804,162301200,66.03684469307521,2.6277949340023525,1.9497042471565773,0.6780906868457752,2.2427241407620513,-1955250400.0
13/05/2020,74.94461822509766,76.96653181484587,73.86301804797671,76.04083401805624,200622400,62.89694178353349,2.6103406921524197,2.081831536155746,0.5285091559966739,2.3042091140554155,-2155872800.0
14/05/2020,75.40502166748047,75.46592253617749,73.45375545548762,74.17969648666386,158929200,63.82796264643492,2.603645584201942,2.186194345764985,0.4174512384369571,2.283348968815019,-1996943600.0
15/05/2020,74.95923614501953,75.00552140799118,73.13220976726306,73.16631782805874,166348400,62.20048308143773,2.533167716247249,2.255589019861438,0.2775786963858109,2.2825963210580467,-2163292000.0
18/05/2020,76.72537231445312,77.10052386443475,75.59505570398892,76.28932731093329,135178400,65.9092075276019,2.5899703606677917,2.3224652880227086,0.26750507264508316,2.27250284951213,-2028113600.0
19/05/2020,76.28199768066406,77.59257816496145,76.25032803863408,76.7424043944102,101729600,64.20608517296328,2.569589608607643,2.3718901521396956,0.1976994564679475,2.2060562264275045,-2129843200.0
20/05/2020,77.76555633544922,77.83619600542188,77.1053854269129,77.1443628832028,111504800,67.25511575987849,2.6426852698128016,2.4260491756743168,0.21663609413848484,2.159494947736813,-2018338400.0
21/05/2020,77.18577575683594,78.1699360459229,76.94704163415062,77.62669752734837,102688800,64.92742964323665,2.623587576225887,2.465556855784631,0.1580307204412561,2.0925949094536316,-2121027200.0
22/05/2020,77.68273162841797,77.76555593478616,76.8203730686473,76.92268238596525,81803200,66.0132247922001,2.618369765294247,2.4961194376865543,0.12225032760769272,2.0106369063597196,-2039224000.0
26/05/2020,77.15653991699219,78.98599716300203,77.10050843518626,78.80573295034046,125522000,63.762329278309004,2.542467357923016,2.505389021733847,0.037078336189169114,2.0016977507494373,-2164746000.0
27/05/2020,77.4926986694336,77.6388622427907,76.2698118885285,77.01280695551533,112945200,64.5929434099976,2.4808417556711078,2.500479568521299,-0.01963781285019106,1.9565086510003489,-2051800800.0
28/05/2020,77.52681732177734,78.79112013772229,76.88857731287194,77.16628144944023,133560800,64.68142935414896,2.4070096036017787,2.481785575537395,-0.07477597193561625,1.9526539491324912,-1918240000.0
29/05/2020,77.4512939453125,78.23325906401446,77.09319651884718,77.77041392140606,153532400,64.29837651616127,2.3157089347285904,2.448570247375634,-0.13286131264704348,1.8946117059921193,-2071772400.0
01/06/2020,78.40379333496094,78.52559509330818,77.2734694490876,77.40501742967564,80791200,66.95626184157733,2.2937700835351933,2.4176102146075458,-0.12384013107235248,1.8487198444370097,-1990981200.0
02/06/2020,78.76675415039062,78.79111598702812,77.69246183211925,78.1358219826799,87642800,67.93585918836338,2.279395834018686,2.389967338489774,-0.11057150447108777,1.7951437237564283,-1903338400.0
03/06/2020,79.20034790039062,79.46344377434067,78.51338442686058,79.08829240143473,104491200,69.113819316741,2.2767466119300366,2.3673231931778265,-0.09057658124778989,1.7347805540224042,-1798847200.0
04/06/2020,78.5182876586914,79.32217629393165,78.14313615962425,79.02254872485325,87560400,65.06452229871262,2.194315816232944,2.33272171778885,-0.13840590155590604,1.6950848097570468,-1886407600.0
05/06/2020,80.75456237792969,80.81546325453446,78.73996405615183,78.76919528745188,137250400,71.0528739532546,2.283119121238755,2.322801198478831,-0.039682077240075664,1.7380912944774762,-1749157200.0
08/06/2020,81.23200988769531,81.26611794142813,79.73628846860731,80.4500448415124,95654400,72.15047269223321,2.3647628895153474,2.331193536686134,0.03356935282921336,1.7232154500734294,-1653502800.0
09/06/2020,83.79716491699219,84.19180139437105,80.87879976817435,80.9104694123917,147712400,77.16104226145191,2.606407691618813,2.38623636767267,0.22017132394614292,1.8367716055108065,-1505790400.0
10/06/2020,85.95305633544922,86.423209296877,84.30873274320918,84.74965447468956,166651600,80.3593678940758,2.938007832726427,2.496590660683421,0.441417172043006,1.8931482322518072,-1339138800.0
11/06/2020,81.826416015625,85.51944605133392,81.72410670645458,85.0931399166828,201662400,62.35840255025559,2.835136261554382,2.5642997808576133,0.2708364806967687,2.0599911891620097,-1540801200.0
12/06/2020,82.53286743164062,84.72529905397784,81.41716661042786,83.9750035031546,200146000,63.85127477060263,2.778584730300551,2.607156770746201,0.1714279595543502,2.1491441359040073,-1340655200.0
15/06/2020,83.55357360839844,84.20886770850096,81.01765993158413,81.18087757013554,138808800,65.95236483787154,2.7840370463495816,2.642532825866877,0.1415042204827044,2.223577253119209,-1201846400.0
16/06/2020,85.76791381835938,86.04075597292817,83.97499569346722,85.61688084344807,165428800,70.02304916878724,2.93322440990228,2.700671142673958,0.23255326722832237,2.242406189648532,-1036417600.0
17/06/2020,85.64852905273438,86.57665752620339,85.52672733774698,86.5157566687097,114406400,69.54031683847974,3.0071584665971045,2.761968607458587,0.24518985913851754,2.1572293324205236,-1150824000.0
18/06/2020,85.68266296386719,86.1016612872621,85.071215791131,85.60470805854047,96820400,69.60483644024981,3.0335373305184845,2.8162823520705667,0.21725497844791786,2.0767447726855655,-1054003600.0
19/06/2020,85.19300842285156,86.85925531634406,84.07973874680876,86.39154080283116,264476000,67.39932035171417,2.980573544501013,2.849140590556656,0.13143295394435706,2.1269427581748324,-1318479600.0
22/06/2020,87.42198181152344,87.56570697612823,85.5413626026624,85.58764785972699,135445200,71.78249874290864,3.0829208936463175,2.895896651174588,0.18702424247172944,2.144496743539249,-1183034400.0
23/06/2020,89.2879867553711,90.71306865652282,88.25023351062259,88.67167022398402,212155600,74.83309599449282,3.276829656803315,2.9720832523003335,0.3047464045029815,2.226396036500687,-970878800.0
24/06/2020,87.71186065673828,89.83852152536198,87.33670924914435,88.91526233624326,192623200,68.13292046473832,3.2656788319578567,3.0308023682318384,0.23487646372601834,2.246068625051898,-1163502000.0
25/06/2020,88.87629699707031,88.915274447835,87.10530228917064,87.86778240746746,137522400,70.25205673746329,3.3126162261714285,3.0871651398197564,0.2254510863516721,2.2149188774527886,-1025979600.0
26/06/2020,86.14550018310547,88.99322547098194,85.99689819390446,88.77154541114977,205256800,60.14998467534093,3.093798584328212,3.0884918287214473,0.005306755606764746,2.270733763140267,-1231236400.0
29/06/2020,88.13086700439453,88.22587593033623,85.57303045547391,86.05292961011511,130646000,64.18255606253743,3.0454801374675213,3.079889490470662,-0.03440935300314063,2.298027456834699,-1100590400.0
30/06/2020,88.8665542602539,89.15401204164107,87.69726042821986,87.71674543727191,140223200,65.57280437115583,3.0316047805658144,3.0702325484896926,-0.03862776792387823,2.2379363251623063,-960367200.0
01/07/2020,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200,64.95246567240008,2.972776617491789,3.050741362290112,-0.07796474479832316,2.13811427211447,-1071104400.0
02/07/2020,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600,64.95246567240008,2.8928083801261977,3.019154765857329,-0.12634638573113133,2.1042352934361244,-1071104400.0
06/07/2020,91.0711669921875,91.54131994765142,90.10162241749444,90.13329206093196,118655600,69.65246118414312,2.986464222481885,3.01261665718224,-0.026152434700355,2.156993951598545,-952448800.0
07/07/2020,90.78858947753906,92.23315645577712,90.67653394853455,91.4511912983208,112424400,68.47472218506404,3.003265730595075,3.010746471864807,-0.007480741269731972,2.114110277001689,-1064873200.0
08/07/2020,92.90306854248048,92.93473818795184,91.68261258995769,91.77031371850838,117092000,72.25518441784895,3.150880447481427,3.038773266988131,0.11210718049329582,2.116398736531052,-947781200.0
09/07/2020,93.3025894165039,93.85312833322664,92.25022039383914,93.79953525982644,125642800,72.91605834696064,3.2624961449927525,3.0835178425890555,0.17897830240369705,2.079720822449369,-822138400.0
10/07/2020,93.46578216552734,93.52425205644036,92.28187281172208,92.89575090989648,90257200,73.19690406364734,3.325783122794178,3.13197089863008,0.19381222416409782,2.019910709754291,-731881200.0
13/07/2020,93.03459930419922,97.3975382119616,92.82022706761693,94.77636257514884,191649200,71.09909797632176,3.303069921332721,3.1661907031706082,0.1368792181621128,2.2025821693678904,-923530400.0
14/07/2020,94.57418823242188,94.76662964226465,91.47555145597292,92.41341897123698,170989200,73.96795489808243,3.370449066355519,3.2070423758075903,0.16340669054792878,2.2803318848624503,-752541200.0
15/07/2020,95.22459411621094,96.70813834363402,94.02119239003804,96.45722706906206,153198000,75.0927852392713,3.4367135488681697,3.252976610419706,0.1837369384484635,2.3093757469148453,-599343200.0
16/07/2020,94.05288696289062,94.91280713517553,93.45118594029876,94.09186442019012,110577600,69.28467042065049,3.355995822949467,3.2735804529256582,0.08241537002380861,2.2710923489860835,-709920800.0
17/07/2020,93.86287689208984,94.66189618455068,93.38784702811957,94.50599378889946,92186800,68.36127155989915,3.2393529742262075,3.266734957185768,-0.027381982959560514,2.1998749780893,-802107600.0
20/07/2020,95.8409194946289,95.9797752684357,93.60464123577772,93.9505614633719,90318000,72.47407377857384,3.2688429958082423,3.267156564910263,0.001686430897979374,2.212393481987063,-711789600.0
21/07/2020,94.51815032958984,96.71058165166797,94.26723904231956,96.63506516753144,103433200,66.27010546711996,3.149175894186399,3.2435604307654904,-0.09438453657909118,2.2288898482271593,-815222800.0
22/07/2020,94.78367614746094,95.46820132434986,94.13082061211011,94.21851429558046,89001600,66.8829439049129,3.040713120333521,3.2029909686790967,-0.16227784834557557,2.1652106242280587,-726221200.0
23/07/2020,90.46947479248048,94.5936805264477,89.65583994266372,94.51572561726792,197004400,50.749104325384764,2.576930347597539,3.0777788444627854,-0.5008484968652462,2.3768267371258562,-923225600.0
24/07/2020,90.245361328125,90.59128161056452,86.86414315402308,88.65950740859365,185438800,50.073361685618764,2.1663230516011254,2.8954876858904535,-0.7291646342893281,2.4732775742269695,-1108664400.0
27/07/2020,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463268,121214000,56.08335482210691,1.9905532121581615,2.714500791143995,-0.7239475789858334,2.4560002460096433,-987450400.0
28/07/2020,90.86653900146484,92.13084169284856,90.86166217384763,91.95300847115467,103625600,51.3590403394537,1.7090915916371756,2.513418951242631,-0.8043273596054554,2.3893233439495254,-1091076000.0
29/07/2020,92.60831451416016,92.79345556721894,91.31478042525389,91.35131946620248,90329200,55.94572640496155,1.6080414558697953,2.3323434521680637,-0.7243019962982684,2.3562942883641376,-1000746800.0
30/07/2020,93.72887420654295,93.8336219152318,91.36835596961676,91.77760801811353,158130000,58.64736684893887,1.5999352399928881,2.1858618097330287,-0.5859265697401406,2.364077978167774,-842616800.0
31/07/2020,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800,73.79946870568712,2.35810391366536,2.220310230519495,0.13779368314586504,2.9068863837294776,-468280000.0
03/08/2020,106.15023040771484,108.78114536497048,105.131969511245,105.43159707327553,308151200,76.28737199669129,3.133362570226396,2.4029206984608753,0.7304418717655206,3.073530819715163,-160128800.0
04/08/2020,106.85912322998048,107.95533909311013,105.61430535073688,106.3402465319621,173071600,76.92842350727985,3.7616009727814372,2.674656753324988,1.0869442194564494,3.0212095999050255,12942800.0
05/08/2020,107.2464370727539,107.5679954655589,106.11124391089764,106.57896588535844,121776800,77.28967013817606,4.241840130642316,2.9880934287884537,1.2537467018538626,2.9094625966733276,134719600.0
06/08/2020,110.98817443847656,111.48512760350664,106.98820958673392,107.58016424017666,202428800,80.47095466426886,4.868241994258852,3.3641231418825335,1.504118852376319,3.0228522695375704,337148400.0
07/08/2020,108.46479034423828,110.9662282348746,107.66433051713838,110.5074267277089,198045600,73.04015581053659,5.102238546620214,3.7117462228300697,1.390492323790144,3.044351673237614,139102800.0
10/08/2020,110.04131317138672,111.063852851365,107.37880597497777,109.9168489903222,212403600,74.61717812849683,5.353186514919514,4.040034281247959,1.3131522336715555,3.0901156163197294,351506400.0
11/08/2020,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966176,187902400,65.98806771063919,5.227729400642147,4.277573305126796,0.950156095515351,3.121803690692569,163604000.0
12/08/2020,110.31707000732422,110.5757546871502,107.66920508325636,107.8644362745087,165598000,70.03446128146243,5.352923018053517,4.49264324771214,0.8602797703413767,3.170750760682288,329202000.0
13/08/2020,112.26939392089844,113.27729135692856,111.21268497099322,111.70321312934962,210082000,72.00771040721634,5.545748152799916,4.7032642287296955,0.8424839240702209,3.1557129456052913,539284000.0
14/08/2020,112.16934967041016,112.259644279629,110.35122853945316,112.09369702768127,165565200,71.74698196440438,5.6256418292397825,4.887739748831713,0.7379020804080696,3.067316691022433,373718800.0
17/08/2020,111.8765106201172,113.32124690635658,111.2468836328708,113.2968411430322,119561600,70.93731633933938,5.6007663315070175,5.030345065366774,0.5704212661402437,2.9963914469126713,254157200.0
18/08/2020,112.80873107910156,113.23580577761628,111.29078528133417,111.6275653780633,105633600,72.0198140442865,5.591815749310513,5.142639202155522,0.4491765471549911,2.9212935218676312,359790800.0
19/08/2020,112.95027923583984,114.37060953313464,112.85510645586432,113.2187276945782,145538000,72.18919907900236,5.532370379758902,5.220585437676197,0.3117849420827046,2.8241924455937344,505328800.0
20/08/2020,115.45661163330078,115.57131200892078,112.97469390875426,112.99177868647467,126907200,75.06734079888832,5.622684764326365,5.301005303006231,0.3216794613201346,2.8096810404142496,632236000.0
21/08/2020,121.40637969970705,121.8920223479699,116.40838192059896,116.42058107803142,338054800,80.28372525188291,6.103993090702787,5.461602860545542,0.6423902301572451,3.0686617314324542,970290800.0
24/08/2020,122.85840606689452,125.71615124596532,120.98416004961447,125.63072736983898,345937600,81.31135788743549,6.527356497175589,5.674753587871551,0.8526029093040375,3.1874709789266253,1316228400.0
25/08/2020,121.85051727294922,122.1970611842936,120.1202554216441,121.72606056016689,211495600,78.26214618880631,6.704264259457219,5.880655722188685,0.8236085372685338,3.1553766693783243,1104732800.0
26/08/2020,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161128,163022400,79.61560824336877,6.898652963889219,6.084255170528792,0.8143977933604276,3.0811260406068754,1267755200.0
27/08/2020,122.03112030029295,124.4471416696021,120.8816737597356,124.11280434438925,155552400,75.12718322294627,6.8545541290255585,6.238314962228145,0.6162391667974134,3.115721888411134,1112202800.0
28/08/2020,121.83344268798828,123.429476621527,121.60892012172948,123.00972286968064,187630000,74.52142901446513,6.726120028603503,6.335875975503217,0.39024405310028687,3.0232100749387327,924572800.0
31/08/2020,125.96507263183594,127.87837394086272,122.99751997365422,124.53987161471422,225702700,78.4351845352366,6.8784327941227446,6.444387339227122,0.43404545489562274,3.2390473019341397,1150275500.0
01/09/2020,130.9825897216797,131.58782574144868,127.41957228893138,129.59642898445324,151948100,82.0427248408003,7.319637232461574,6.619437317874012,0.7001999145875617,3.4093120024826113,1302223600.0
02/09/2020,128.2688446044922,134.69205062860914,123.9736987933479,134.3113445903267,200119000,74.75838445514724,7.365414464176908,6.768632747134591,0.5967817170423171,3.9313862762525127,1102104600.0
03/09/2020,117.99952697753906,125.7698458727346,117.62858474412651,123.88584332486174,257599600,54.89543956931189,6.498138644548192,6.714533926617311,-0.2163952820691195,4.410591532260596,844505000.0
